candidate_type,candidate,gloss,corpus_frequency,distinct_word_coverage,domain_coverage_gain,anchor_availability,pronunciation_clarity,rule_gateway_value,visual_distinctiveness,confusability_penalty,load_penalty,irregularity_penalty,font_penalty,license_penalty,notes,candidate_score,score_band
grapheme,レ,re katakana,0.76,0.72,0.72,0.78,0.94,0.68,0.82,0.04,0.05,0,0,0,Restaurant and label support,0.6710,promising
grapheme,ス,su katakana,0.78,0.74,0.76,0.8,0.94,0.7,0.82,0.06,0.05,0,0,0,Bus and restaurant support,0.6710,promising
grapheme,dakuten,voicing mark,0.78,0.76,0.78,0.82,0.84,0.86,0.78,0.04,0.08,0.02,0,0,Rule gateway for kana series,0.6540,promising
grapheme,ン,n katakana,0.84,0.8,0.78,0.84,0.94,0.72,0.74,0.12,0.05,0,0,0,High payoff but confusable with ソ,0.6460,promising
grapheme,ー,chōon long vowel mark,0.7,0.66,0.76,0.82,0.86,0.8,0.82,0.02,0.08,0.02,0,0,High payoff in katakana loanwords,0.6250,promising
grapheme,つ,tsu hiragana,0.72,0.7,0.68,0.74,0.9,0.72,0.78,0.05,0.05,0.01,0,0,Gateway to small-tsu gemination,0.6230,promising
grapheme,ち,chi hiragana,0.76,0.74,0.7,0.78,0.9,0.72,0.74,0.08,0.05,0.01,0,0,Common but visually confusable,0.6180,promising
grapheme,水,water kanji,0.72,0.7,0.82,0.9,0.86,0.78,0.9,0.02,0.12,0.02,0,0,Survival word and component/radical gateway,0.6180,promising
grapheme,し,shi hiragana,0.78,0.76,0.72,0.8,0.9,0.74,0.74,0.1,0.05,0.01,0,0,High-frequency irregular romanization,0.6150,promising
grapheme,フ,fu katakana,0.7,0.66,0.72,0.76,0.88,0.68,0.82,0.04,0.06,0.02,0,0,Cafe and food loanword support,0.6030,promising
grapheme,を,o particle,0.68,0.66,0.64,0.7,0.82,0.72,0.82,0.02,0.04,0.04,0,0,Object particle with historical spelling,0.5970,promising
grapheme,入,enter kanji,0.66,0.64,0.78,0.84,0.82,0.72,0.9,0.04,0.1,0.02,0,0,Signage pair with 出,0.5660,promising
grapheme,出,exit kanji,0.66,0.64,0.78,0.84,0.82,0.72,0.9,0.04,0.1,0.02,0,0,Signage pair with 入,0.5660,promising
grapheme,米,rice kanji,0.68,0.66,0.78,0.86,0.84,0.72,0.88,0.04,0.12,0.02,0,0,Menu word with strong visual distinctiveness,0.5590,promising
grapheme,食,eat food kanji,0.76,0.72,0.82,0.88,0.72,0.82,0.84,0.05,0.16,0.06,0,0,Core food semantic anchor,0.5090,promising
grapheme,肉,meat kanji,0.64,0.62,0.76,0.82,0.78,0.7,0.84,0.04,0.14,0.02,0,0,Menu staple,0.5020,promising
grapheme,魚,fish kanji,0.58,0.56,0.72,0.78,0.76,0.7,0.82,0.04,0.16,0.02,0,0,Menu staple with higher stroke load,0.4390,weak
grapheme,駅,station kanji,0.62,0.58,0.82,0.84,0.72,0.74,0.82,0.04,0.18,0.06,0,0,Transit payoff despite visual complexity,0.4160,weak
grapheme,small_y_kana,palatalization small kana,0.58,0.56,0.58,0.66,0.82,0.84,0.72,0.06,0.14,0.03,0,0,Supports きゃ and シャ style chunks,0.4110,weak
grapheme,飯,meal rice kanji,0.56,0.54,0.74,0.78,0.72,0.72,0.8,0.05,0.18,0.04,0,0,Useful in ご飯 but visually complex,0.3790,weak
grapheme,handakuten,p-series mark,0.46,0.44,0.5,0.58,0.84,0.72,0.76,0.04,0.12,0.02,0,0,Lower frequency but important for loanwords,0.3730,weak
